ï»¿ts,code,carno,msgtype,lat,lon,type,desc,gps,event_lon,event_lat,equipmenttype,message,messageDate,
"1676217687","37b3d727","37b3d727","v2x","31.280582","121.16968","21001","2,17","1","0","0","1","消息已过期","10-26 15:56",
"1676375327","7ebde26d","7ebde26d","v2x","31.263762","121.1951","21001","4,12","2","0","0","1","消息验签失败","10-26 15:59",
"1603699182164","RSU","v2x","ba66947b","31.27409","121.1626","31.272205","121.16756","1","2","2","2","21002","3,18,21","消息验签失败,车辆类型错误,车辆挡位异常","10-26 15:59",
"1676421482","42d86317","42d86317","v2x","31.27259","121.17555","21001","2,9","2","0","0","1","安全层报文解码失败","10-26 16:00",
"1676439298","42d86317","42d86317","v2x","31.273224","121.1736","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:00",
"1676440710","6ba2745e","6ba2745e","v2x","31.273243","121.173454","21001","2,9","2","0","0","1","安全层报文解码失败","10-26 16:00",
"1676442298","6ba2745e","6ba2745e","v2x","31.273262","121.1733","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:00",
"1676454832","f77db500","f77db500","v2x","31.280577","121.169556","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:00",
"1676484805","7bf56754","7bf56754","v2x","31.269945","121.19427","21001","4,12","2","0","0","1","消息验签失败","10-26 16:01",
"1676483994","37b3d727","37b3d727","v2x","31.280582","121.16968","21001","3,29","1","0","0","1","必选数据未填充","10-26 16:01",
"1603699296785","RSU","v2x","ba66947b","31.27409","121.1626","31.272923","121.16628","1","2","2","2","21002","3,18,21","消息验签失败,车辆类型错误,车辆挡位异常","10-26 16:01",
"1676522942","6ba2745e","6ba2745e","v2x","31.272158","121.16762","21001","4,12","2","0","0","1","消息验签失败","10-26 16:02",
"1603699338551","RSU","v2x","ba66947b","31.27409","121.1626","31.27194","121.16791","1","2","2","2","21002","18","车辆类型错误","10-26 16:02",
"1603699345606","RSU","v2x","ba66947b","31.27409","121.1626","31.272242","121.1675","1","2","2","2","21002","18,21","车辆类型错误,车辆挡位异常","10-26 16:02",
"1676552625","7bf56754","7bf56754","v2x","31.265177","121.19565","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:02",
"1676556464","f77db500","f77db500","v2x","31.260157","121.18063","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:02",
"1676562887","2cff13ce","2cff13ce","v2x","31.25809","121.18049","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:02",
"1676602872","37b3d727","37b3d727","v2x","31.280582","121.16968","21001","2,23","1","0","0","1","AID与网络层不匹配","10-26 16:03",
"1676605310","6ba2745e","6ba2745e","v2x","31.276619","121.16525","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:03",
"1676695061","6ba2745e","6ba2745e","v2x","31.279863","121.16499","21001","2,23","2","0","0","1","AID与网络层不匹配","10-26 16:04",
"1676737816","37b3d727","37b3d727","v2x","31.28056","121.17952","21001","3,29","1","0","0","1","必选数据未填充","10-26 16:05",
"1676785120","2d36c5fd","2d36c5fd","v2x","31.257544","121.18131","21001","4,12","2","0","0","1","消息验签失败","10-26 16:06",
"1676809915","3ec1eb4e","3ec1eb4e","v2x","31.27444","121.19002","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:06",
"1676828453","37b3d727","37b3d727","v2x","31.274387","121.186584","21001","3,33","1","0","0","1","证书链错误","10-26 16:07",
"1603699640190","RSU","v2x","ba66947b","31.27409","121.1626","31.27205","121.16775","1","2","2","2","21002","3,18,21","消息验签失败,车辆类型错误,车辆挡位异常","10-26 16:07",
"1676839665","6ba2745e","6ba2745e","v2x","31.279165","121.16978","21001","2,17","2","0","0","1","消息已过期","10-26 16:07",
"1676857071","6ba2745e","6ba2745e","v2x","31.279222","121.169785","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:07",
"1676876308","2d36c5fd","2d36c5fd","v2x","31.263447","121.177185","21001","4,12","2","0","0","1","消息验签失败","10-26 16:07",
"1603699702865","RSU","v2x","3c1fafcc","31.27409","121.1626","31.271978","121.167854","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:08",
"1676939217","2d36c5fd","2d36c5fd","v2x","31.26589","121.17813","21001","4,12","2","0","0","1","消息验签失败","10-26 16:09",
"1677009067","f77db500","f77db500","v2x","31.271885","121.168","21001","4,12","2","0","0","1","消息验签失败","10-26 16:10",
"1603699817007","RSU","v2x","ba66947b","31.27409","121.1626","31.271921","121.168495","1","2","2","2","21002","18,21","车辆类型错误,车辆挡位异常","10-26 16:10",
"1677027663","f77db500","f77db500","v2x","31.273195","121.16616","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:10",
"1677062001","106590","106590","v2x","31.267374","121.17909","21001","4,12","2","0","0","1","消息验签失败","10-26 16:11",
"1677088813","f77db500","f77db500","v2x","31.279558","121.16508","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:11",
"1603699947632","RSU","v2x","654b8615","31.27409","121.1626","31.273537","121.169945","1","2","2","2","21002","21","车辆挡位异常","10-26 16:12",
"1603699995037","RSU","v2x","ba66947b","31.27409","121.1626","31.271662","121.16842","1","2","2","2","21002","3,18,21","消息验签失败,车辆类型错误,车辆挡位异常","10-26 16:13",
"1677241263","f77db500","f77db500","v2x","31.279154","121.16888","21001","4,12","2","0","0","1","消息验签失败","10-26 16:14",
"1677241859","6ba2745e","6ba2745e","v2x","31.27938","121.17","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:14",
"1677276147","106590","106590","v2x","31.270248","121.17859","21001","4,12","2","0","0","1","消息验签失败","10-26 16:14",
"1677292619","f77db500","f77db500","v2x","31.279154","121.16888","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:14",
"1603700103157","RSU","v2x","ba66947b","31.27409","121.1626","31.270248","121.17859","1","2","2","2","21002","18,21","车辆类型错误,车辆挡位异常","10-26 16:15",
"1677320117","4416da0","4416da0","v2x","31.266537","121.1785","21001","4,12","2","0","0","1","消息验签失败","10-26 16:15",
"1677331800","f77db500","f77db500","v2x","31.279154","121.16888","21001","2,17","2","0","0","1","消息已过期","10-26 16:15",
"1677338215","2d36c5fd","2d36c5fd","v2x","31.257706","121.18616","21001","4,12","2","0","0","1","消息验签失败","10-26 16:15",
"1677340208","6ba2745e","6ba2745e","v2x","31.27938","121.17","21001","2,17","2","0","0","1","消息已过期","10-26 16:15",
"1677371816","3ada1d8c","3ada1d8c","v2x","31.264336","121.17684","21001","4,12","1","0","0","1","消息验签失败","10-26 16:16",
"1677372520","4416da0","4416da0","v2x","31.269428","121.17932","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:16",
"1603700184360","RSU","v2x","ba66947b","31.27409","121.1626","31.264078","121.17694","1","2","2","2","21002","18,21","车辆类型错误,车辆挡位异常","10-26 16:16",
"1677451170","3ada1d8c","3ada1d8c","v2x","31.269299","121.17943","21001","3,29","1","0","0","1","必选数据未填充","10-26 16:17",
"1677470519","4416da0","4416da0","v2x","31.27255","121.17564","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:17",
"1677482027","106590","106590","v2x","31.27375","121.16502","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:18",
"1677530563","3ada1d8c","3ada1d8c","v2x","31.272032","121.176186","21001","3,29","1","0","0","1","必选数据未填充","10-26 16:18",
"1677552212","6fb9fbdf","6fb9fbdf","v2x","31.273478","121.17188","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:19",
"1677570955","106590","106590","v2x","31.280462","121.1676","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:19",
"1677572816","2d36c5fd","2d36c5fd","v2x","31.270065","121.17877","21001","4,12","2","0","0","1","消息验签失败","10-26 16:19",
"1603700381977","RSU","v2x","988b58e1","31.27409","121.1626","31.25776","121.186584","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700382159","RSU","v2x","7092a05e","31.27409","121.1626","31.25775","121.186516","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700382480","RSU","v2x","c9e42135","31.27409","121.1626","31.257746","121.186455","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700382666","RSU","v2x","dbe1b10e","31.27409","121.1626","31.257761","121.186554","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700382870","RSU","v2x","59667139","31.27409","121.1626","31.257736","121.186386","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700383196","RSU","v2x","5e6cf79c","31.27409","121.1626","31.257725","121.186325","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700383382","RSU","v2x","b37c2b31","31.27409","121.1626","31.25774","121.186424","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700383596","RSU","v2x","13b7a9b0","31.27409","121.1626","31.257734","121.18636","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700383965","RSU","v2x","2515a21f","31.27409","121.1626","31.257725","121.186295","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700384173","RSU","v2x","78a20ccc","31.27409","121.1626","31.257702","121.18612","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700384517","RSU","v2x","2f34a96","31.27409","121.1626","31.25764","121.185684","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700384896","RSU","v2x","835349ac","31.27409","121.1626","31.257616","121.185486","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700385122","RSU","v2x","f66b91ca","31.27409","121.1626","31.257637","121.185616","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700385333","RSU","v2x","449d736d","31.27409","121.1626","31.257612","121.18541","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700385543","RSU","v2x","89404db8","31.27409","121.1626","31.257627","121.18554","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700385873","RSU","v2x","6324b0f","31.27409","121.1626","31.257603","121.18533","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700386058","RSU","v2x","b4ae1579","31.27409","121.1626","31.257616","121.18547","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700386253","RSU","v2x","f1672008","31.27409","121.1626","0","121.184616","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700386455","RSU","v2x","f6da0ec5","31.27409","121.1626","31.257528","121.18472","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700386656","RSU","v2x","9aebc1d5","31.27409","121.1626","31.257498","121.18452","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700386855","RSU","v2x","abc52a5","31.27409","121.1626","31.257519","121.18464","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700387167","RSU","v2x","5157d6df","31.27409","121.1626","31.257483","121.18443","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700387377","RSU","v2x","d083cac1","31.27409","121.1626","31.257507","121.18456","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700387548","RSU","v2x","8e990f1f","31.27409","121.1626","31.257475","121.18437","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700387754","RSU","v2x","bd61b8a8","31.27409","121.1626","31.257483","121.18442","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700387955","RSU","v2x","923fb207","31.27409","121.1626","31.257454","121.184204","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700388170","RSU","v2x","dc868fea","31.27409","121.1626","31.257475","121.18434","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700388542","RSU","v2x","add637ad","31.27409","121.1626","31.257444","121.18413","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700388735","RSU","v2x","7caa70cc","31.27409","121.1626","31.257463","121.184265","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700388938","RSU","v2x","89c0dddc","31.27409","121.1626","31.257435","121.18406","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700390794","RSU","v2x","4843bcd3","31.27409","121.1626","31.257395","121.183754","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700390992","RSU","v2x","c339c9b8","31.27409","121.1626","31.25742","121.1839","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700391533","RSU","v2x","70cfb2d9","31.27409","121.1626","31.25741","121.18382","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700391962","RSU","v2x","9ef4b239","31.27409","121.1626","31.2574","121.18375","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700392891","RSU","v2x","14a013fb","31.27409","121.1626","31.257376","121.1836","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700393659","RSU","v2x","d5438fc2","31.27409","121.1626","31.257336","121.183304","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700394219","RSU","v2x","fa15668f","31.27409","121.1626","31.257326","121.183235","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700396057","RSU","v2x","405724da","31.27409","121.1626","31.257301","121.18302","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1603700396443","RSU","v2x","ec64ba72","31.27409","121.1626","31.257277","121.182816","1","2","2","2","21002","10,11,12,18","车辆类型错误","10-26 16:19",
"1677603920","2d36c5fd","2d36c5fd","v2x","31.272476","121.17571","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:20",
"1677607066","f77db500","f77db500","v2x","31.27922","121.16908","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:20",
"1677630000","806490","806490","v2x","31.27932","121.17018","21001","4,12","2","0","0","1","消息验签失败","10-26 16:20",
"1603700443054","OBU","v2x","ba66947b","31.259396","121.18012","31.25763","121.18557","1","2","3","2","21002","18,21","车辆类型错误,车辆挡位异常","10-26 16:20",
"1677644103","806490","806490","v2x","31.279295","121.17019","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:20",
"1603700462108","OBU","v2x","75444f85","31.259409","121.18012","31.25801","121.18788","1","2","3","2","21002","10,11,12,21,22","车辆挡位异常,纵向加速度异常，横摆角速度异常","10-26 16:21",
"1677670019","6fb9fbdf","6fb9fbdf","v2x","31.271692","121.16809","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:21",
"1603700473396","OBU","v2x","aae877db","31.259398","121.18014","31.25781","121.186966","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 16:21",
"1677684791","106590","106590","v2x","31.280516","121.16958","21001","4,12","2","0","0","1","消息验签失败","10-26 16:21",
"1677693120","6fb9fbdf","6fb9fbdf","v2x","31.272083","121.1688","21001","4,12","2","0","0","1","消息验签失败","10-26 16:21",
"1677693212","504bddc8","504bddc8","v2x","31.271729","121.168236","21001","4,12","2","0","0","1","消息验签失败","10-26 16:21",
"1677693412","932b72f","932b72f","v2x","31.272713","121.168976","21001","4,12","1","0","0","1","消息验签失败","10-26 16:21",
"1677705789","106590","106590","v2x","31.280516","121.16958","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:21",
"1677716524","106590","106590","v2x","31.280516","121.16958","21001","2,23","2","0","0","1","AID与网络层不匹配","10-26 16:21",
"1677717663","f77db500","f77db500","v2x","31.27924","121.16907","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:21",
"1603700520656","OBU","v2x","75444f85","31.259382","121.18012","31.257301","121.18299","1","2","3","2","21002","3,10,11,12,21,22","消息验签失败,车辆挡位异常,纵向加速度异常，横摆角速度异常","10-26 16:22",
"1603700530465","OBU","v2x","ba66947b","31.259378","121.18012","31.257391","121.18455","1","2","3","2","21002","3,18,21","消息验签失败,车辆类型错误,车辆挡位异常","10-26 16:22",
"1677782123","6fb9fbdf","6fb9fbdf","v2x","31.273413","121.17165","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:23",
"1677850040","5a0114f2","5a0114f2","v2x","31.27109","121.17719","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:24",
"1677873211","504bddc8","504bddc8","v2x","31.280386","121.1682","21001","4,12","2","0","0","1","消息验签失败","10-26 16:24",
"1677873376","932b72f","932b72f","v2x","31.280304","121.16587","21001","4,12","1","0","0","1","消息验签失败","10-26 16:24",
"1677883339","106590","106590","v2x","31.280643","121.1686","21001","4,12","2","0","0","1","消息验签失败","10-26 16:24",
"1677890358","106590","106590","v2x","31.28061","121.16826","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:24",
"1677904773","f77db500","f77db500","v2x","31.27924","121.16907","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:25",
"1677942478","932b72f","932b72f","v2x","31.280582","121.16941","21001","3,29","1","0","0","1","必选数据未填充","10-26 16:25",
"1677947522","6fb9fbdf","6fb9fbdf","v2x","31.270353","121.17826","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:25",
"1677971362","106590","106590","v2x","31.279242","121.16899","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:26",
"1677997900","1fc27a4e","1fc27a4e","v2x","31.273296","121.16517","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:26",
"1603700826336","OBU","v2x","ba66947b","31.259386","121.18014","31.257341","121.18456","1","2","3","2","21002","3,18,21","消息验签失败,车辆类型错误,车辆挡位异常","10-26 16:27",
"1603700826705","OBU","v2x","2ae42c16","31.259386","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:27",
"1603700827467","OBU","v2x","15288a95","31.259386","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:27",
"1603700827851","OBU","v2x","1","31.259386","121.18014","31.259657","121.18181","1","1","3","1","21002","24","证书链错误","10-26 16:27",
"1603700832096","OBU","v2x","de12b4a1","31.259386","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:27",
"1603700835627","OBU","v2x","a809d64a","31.259382","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:27",
"1603700839519","OBU","v2x","25974325","31.259382","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:27",
"1603700842321","OBU","v2x","95f8dd3d","31.259378","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:27",
"1603700846412","OBU","v2x","b969d41b","31.259378","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:27",
"1603700853828","OBU","v2x","e6e05fa","31.259377","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:27",
"1603700854991","OBU","v2x","ca4b18f4","31.259373","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:27",
"1603700858770","OBU","v2x","f73680a5","31.259373","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:27",
"1603700860426","OBU","v2x","935ff7f2","31.259369","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:27",
"1678082061","f77db500","f77db500","v2x","31.27924","121.16907","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:28",
"1603700891140","OBU","v2x","ac525ac6","31.259369","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:28",
"1603700893054","OBU","v2x","3040a41f","31.259369","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:28",
"1603700894237","OBU","v2x","67396acc","31.259369","121.18014","31.257902","121.18746","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 16:28",
"1603700896094","OBU","v2x","955281f5","31.259369","121.18014","31.257828","121.187065","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 16:28",
"1603700902786","OBU","v2x","15288a95","31.259369","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:28",
"1678102571","1fc27a4e","1fc27a4e","v2x","31.28049","121.168","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:28",
"1603700918150","OBU","v2x","f85d59b4","31.259377","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:28",
"1603700921451","OBU","v2x","2ae42c16","31.259377","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:28",
"1678120848","932b72f","932b72f","v2x","31.280514","121.16964","21001","4,12","1","0","0","1","消息验签失败","10-26 16:28",
"1603700924553","OBU","v2x","f182bda7","31.259378","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:28",
"1603700925340","OBU","v2x","b969d41b","31.259378","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:28",
"1603700929406","OBU","v2x","f73680a5","31.259378","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:28",
"1603700931439","OBU","v2x","c3ec15e1","31.259378","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:28",
"1603700932598","OBU","v2x","e6e05fa","31.259378","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:28",
"1603700936606","OBU","v2x","ff7b1f9f","31.259378","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:28",
"1603700937978","OBU","v2x","935ff7f2","31.259378","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:28",
"1603700940431","OBU","v2x","4d6db656","31.259378","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:29",
"1603700948370","OBU","v2x","a809d64a","31.259377","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:29",
"1678151614","6fb9fbdf","6fb9fbdf","v2x","31.26545","121.177826","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:29",
"1603700953711","OBU","v2x","25974325","31.259373","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:29",
"1603700968436","OBU","v2x","15288a95","31.259382","121.18011","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:29",
"1603700970548","OBU","v2x","e380036b","31.259382","121.18011","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:29",
"1603700981622","OBU","v2x","de12b4a1","31.259386","121.1801","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:29",
"1603700988931","OBU","v2x","2ae42c16","31.259382","121.1801","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:29",
"1678189713","6fb9fbdf","6fb9fbdf","v2x","31.266891","121.17873","21001","2,23","2","0","0","1","AID与网络层不匹配","10-26 16:29",
"1678204309","504bddc8","504bddc8","v2x","31.274397","121.18831","21001","4,12","2","0","0","1","消息验签失败","10-26 16:30",
"1603701005913","OBU","v2x","4d6db656","31.259388","121.1801","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:30",
"1603701013344","OBU","v2x","95f8dd3d","31.259396","121.180084","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:30",
"1603701017403","OBU","v2x","3040a41f","31.259398","121.180084","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:30",
"1603701023200","OBU","v2x","f85d59b4","31.25941","121.18007","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:30",
"1603701033807","OBU","v2x","2c92142c","31.25941","121.18007","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:30",
"1603701048950","OBU","v2x","ff7b1f9f","31.259415","121.180084","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:30",
"1603701063053","OBU","v2x","a809d64a","31.259409","121.1801","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:31",
"1603701087929","OBU","v2x","15288a95","31.259392","121.18012","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:31",
"1603701091549","OBU","v2x","e6e05fa","31.259392","121.18012","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:31",
"1603701096933","OBU","v2x","c3ec15e1","31.259392","121.18012","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:31",
"1603701105690","OBU","v2x","ac525ac6","31.259378","121.18011","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:31",
"1603701117333","OBU","v2x","ea28f857","31.259378","121.18012","31.257864","121.18734","1","2","3","2","21002","21","车辆挡位异常","10-26 16:31",
"1603701127764","OBU","v2x","f182bda7","31.259382","121.18011","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:32",
"1603701136757","OBU","v2x","e380036b","31.259386","121.18012","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:32",
"1603701144443","OBU","v2x","b969d41b","31.259382","121.18012","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:32",
"1678347258","f77db500","f77db500","v2x","31.27924","121.16907","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:32",
"1603701151750","OBU","v2x","f73680a5","31.259382","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:32",
"1603701160559","OBU","v2x","de12b4a1","31.259378","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:32",
"1603701165310","OBU","v2x","a809d64a","31.259378","121.18014","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:32",
"1678369107","7bc8afa4","7bc8afa4","v2x","31.270206","121.19428","21001","4,12","2","0","0","1","消息验签失败","10-26 16:32",
"1603701192358","OBU","v2x","e6e05fa","31.259373","121.18011","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:33",
"1603701213139","OBU","v2x","15288a95","31.259367","121.1801","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:33",
"1678417228","932b72f","932b72f","v2x","31.280514","121.16964","21001","3,29","1","0","0","1","必选数据未填充","10-26 16:33",
"1603701226193","OBU","v2x","b969d41b","31.259369","121.180084","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:33",
"1603701227192","OBU","v2x","e380036b","31.259369","121.1801","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:33",
"1603701231257","OBU","v2x","2ae42c16","31.259369","121.1801","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:33",
"1603701233055","OBU","v2x","ff7b1f9f","31.259367","121.1801","0","0","1","2","3","2","21002","24","证书链错误","10-26 16:33",
"1603701248697","OBU","v2x","7dcd6e71","31.259348","121.18011","31.257513","121.18496","1","2","3","2","21002","10,11,12,21,22","车辆挡位异常,纵向加速度异常，横摆角速度异常","10-26 16:34",
"1603701253277","OBU","v2x","25974325","31.259348","121.18011","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:34",
"1603701263710","OBU","v2x","4d6db656","31.259348","121.18011","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:34",
"1603701273952","OBU","v2x","c3ec15e1","31.259344","121.18011","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:34",
"1603701279987","OBU","v2x","95f8dd3d","31.259344","121.18011","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:34",
"1603701286024","OBU","v2x","ac525ac6","31.259348","121.18011","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:34",
"1678486020","6fb9fbdf","6fb9fbdf","v2x","31.27368","121.16505","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:34",
"1603701290052","OBU","v2x","e6e05fa","31.25935","121.18011","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:34",
"1603701291951","OBU","v2x","ca4b18f4","31.259354","121.18011","0","0","1","1","3","1","21002","24","证书链错误","10-26 16:34",
"1603701299569","OBU","v2x","49e4fc7a","31.259367","121.180145","31.257797","121.186844","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 16:34",
"1603701310755","OBU","v2x","742682e7","31.259638","121.18169","31.258074","121.18797","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 16:35",
"1603701312856","OBU","v2x","bf4eedca","31.259693","121.18216","31.257315","121.18323","1","2","3","2","21002","10,11,12,18","车辆类型错误","10-26 16:35",
"1678513059","f77db500","f77db500","v2x","31.279516","121.168594","21001","3,29","2","0","0","1","必选数据未填充","10-26 16:35",
